family_id,family_label,sport,event_type,kalshi_market_id,poly_market_id,kalshi_title,poly_title,kalshi_game_date,poly_game_date,both_sides_reference_same_event,kalshi_resolution_rules,poly_resolution_rules,resolution_source_kalshi,resolution_source_poly,timing_alignment,classification,classification_reason,rules_provenance
3172,sports::Will Chicago WS win the 2026 P::Will the Chicago White Sox win,mlb,game_result,KXMLB-26-CWS,0x7279005cdc5f4533b0cf53ce94a6c4fd43039c721ba39a3ad02dddacabd47d93,Will Chicago WS win the 2026 Pro Baseball Championship?,Will the Chicago White Sox win the 2026 World Series?,2028-10-31,2026-10-31,yes,"If Chicago WS wins the 2026 Pro Baseball Championship, then the market resolves to Yes.","This market will resolve according to the team that wins the 2026 MLB World Series. 

If at any point it becomes impossible for a listed team to win the 2026 MLB World Series per the rules of MLB (e.g., they are eliminated in the playoffs), the corresponding market will resolve to “No”.

If the 2026 MLB season is cancelled, postponed after December 31, 2026 ET, or there is otherwise no winner declared within that timeframe, this market will resolve to “Other”.

The primary resolution source will be official information from MLB (https://www.mlb.com/); however, a consensus of credible reporting may also be used.",,resolution source will be official information from MLB (https://www,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3173,sports::Will Arizona win the 2026 Pro ::Will the Arizona Diamondbacks ,mlb,game_result,KXMLB-26-AZ,0xacbb6cf8293c413dd27561009e7fedce5eea0d6914f5f94fc2bb81d08b60be3e,Will Arizona win the 2026 Pro Baseball Championship?,Will the Arizona Diamondbacks win the 2026 World Series?,2028-10-31,2026-10-31,yes,"If Arizona wins the 2026 Pro Baseball Championship, then the market resolves to Yes.","This market will resolve according to the team that wins the 2026 MLB World Series. 

If at any point it becomes impossible for a listed team to win the 2026 MLB World Series per the rules of MLB (e.g., they are eliminated in the playoffs), the corresponding market will resolve to “No”.

If the 2026 MLB season is cancelled, postponed after December 31, 2026 ET, or there is otherwise no winner declared within that timeframe, this market will resolve to “Other”.

The primary resolution source will be official information from MLB (https://www.mlb.com/); however, a consensus of credible reporting may also be used.",,resolution source will be official information from MLB (https://www,unclear,equivalent,"World Series futures: terminal-outcome equivalent on all realized paths; Polymarket has an ""Other"" clause for season cancellation/postponement past 2026-12-31 that Kalshi text is silent on — treated as <1% tail and left as a live-pilot caveat, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3174,sports::Will Columbus Blue Jackets win::Will the Columbus Blue Jackets,nhl,game_result,KXNHL-26-CBJ,0x4c317ee82d81e0a49aa9862a8c2d876fee322064acf02cd8e1346fbed36083e8,Will Columbus Blue Jackets win the 2025-26 Stanley Cup Finals?,Will the Columbus Blue Jackets win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Columbus Blue Jackets win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Columbus Blue Jackets win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3175,sports::Will Buffalo Sabres win the 20::Will the Buffalo Sabres win th,nhl,game_result,KXNHL-26-BUF,0xbefea6668e49e328db4d5c792bc15cea309bbc06101dfd6ced1e0556ad3ea301,Will Buffalo Sabres win the 2025-26 Stanley Cup Finals?,Will the Buffalo Sabres win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Buffalo Sabres win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Buffalo Sabres win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3176,sports::Will Edmonton Oilers win the 2::Will the Edmonton Oilers win t,nhl,game_result,KXNHL-26-EDM,0x4a67e1270a2ed86be8fc524b6114640e41b0c56303ecaa9584deacd62402650a,Will Edmonton Oilers win the 2025-26 Stanley Cup Finals?,Will the Edmonton Oilers win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Edmonton Oilers win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Edmonton Oilers win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3177,sports::Will Carolina Hurricanes win t::Will the Carolina Hurricanes w,nhl,game_result,KXNHL-26-CAR,0xf7b5491e70b477d451afe7d9c1fde4bf1a927e69ff289d294b96df164f6c10f0,Will Carolina Hurricanes win the 2025-26 Stanley Cup Finals?,Will the Carolina Hurricanes win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Carolina Hurricanes win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Carolina Hurricanes win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3178,sports::Will Dallas Stars win the 2025::Will the Dallas Stars win the ,nhl,game_result,KXNHL-26-DAL,0x44887f53abbfe7531b1384420b185a5f10ee42a4e6c9441d5883abd4f3c1e5ef,Will Dallas Stars win the 2025-26 Stanley Cup Finals?,Will the Dallas Stars win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Dallas Stars win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Dallas Stars win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3179,sports::Will Vegas Golden Knights win ::Will the Vegas Golden Knights ,nhl,game_result,KXNHL-26-VGK,0x89389a6b1439856a8d366234c795d72865c927a1aa3cf9d4cc04a3a400defde1,Will Vegas Golden Knights win the 2025-26 Stanley Cup Finals?,Will the Vegas Golden Knights win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Vegas Golden Knights win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Vegas Golden Knights win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3180,sports::Will Ottawa Senators win the 2::Will the Ottawa Senators win t,nhl,game_result,KXNHL-26-OTT,0x139b893a7ae21eaec72e887ba88910831944b4662512428c122c4ad0a5c125ac,Will Ottawa Senators win the 2025-26 Stanley Cup Finals?,Will the Ottawa Senators win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Ottawa Senators win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Ottawa Senators win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3181,sports::Will Colorado Avalanche win th::Will the Colorado Avalanche wi,nhl,game_result,KXNHL-26-COL,0xf8f63bb47b2a7c2e0c1be3cedf4075079b11c07476d76a9469065b0c4791961a,Will Colorado Avalanche win the 2025-26 Stanley Cup Finals?,Will the Colorado Avalanche win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Colorado Avalanche win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Colorado Avalanche win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3182,sports::Will Tampa Bay Lightning win t::Will the Tampa Bay Lightning w,nhl,game_result,KXNHL-26-TB,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will Tampa Bay Lightning win the 2025-26 Stanley Cup Finals?,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Tampa Bay Lightning win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Tampa Bay Lightning win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3183,sports::Will Minnesota Wild win the 20::Will the Minnesota Wild win th,nhl,game_result,KXNHL-26-MIN,0x0d082a85f48a5226b1205acdb6e95ead2fe373acabcf6c471f5895f86f42a276,Will Minnesota Wild win the 2025-26 Stanley Cup Finals?,Will the Minnesota Wild win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Minnesota Wild win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Minnesota Wild win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3184,sports::Will Nashville Predators win t::Will the Nashville Predators w,nhl,game_result,KXNHL-26-NSH,0x54cb2293de4ce01c85b62b0c43911a36614c8558b02b70703326ca4b938a83d4,Will Nashville Predators win the 2025-26 Stanley Cup Finals?,Will the Nashville Predators win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Nashville Predators win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Nashville Predators win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3185,sports::Will Boston Bruins win the 202::Will the Boston Bruins win the,nhl,game_result,KXNHL-26-BOS,0x82d8c535c037a779ffbd2eb94704b093a5341350b49ca68128fc1c16a0901e4a,Will Boston Bruins win the 2025-26 Stanley Cup Finals?,Will the Boston Bruins win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Boston Bruins win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Boston Bruins win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3186,sports::Will New York Islanders win th::Will the New York Islanders wi,nhl,game_result,KXNHL-26-NYI,0x99d0ce2ab858154ba1ec511863dae5a9fe41731457022cf2ef8b1024cf97405a,Will New York Islanders win the 2025-26 Stanley Cup Finals?,Will the New York Islanders win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the New York Islanders win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the New York Islanders win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3187,sports::Will Pittsburgh Penguins win t::Will the Pittsburgh Penguins w,nhl,game_result,KXNHL-26-PIT,0x9e54856d758cd7de25b75c97273a38d711642f16eacad57e61982028f2791206,Will Pittsburgh Penguins win the 2025-26 Stanley Cup Finals?,Will the Pittsburgh Penguins win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Pittsburgh Penguins win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Pittsburgh Penguins win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3188,sports::Will Washington Capitals win t::Will the Washington Capitals w,nhl,game_result,KXNHL-26-WSH,0x08fa7d350c801391e7ec81d0da90f1fb05ec365f98d16d27e6d64a18d7118973,Will Washington Capitals win the 2025-26 Stanley Cup Finals?,Will the Washington Capitals win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Washington Capitals win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Washington Capitals win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3189,sports::Will St. Louis Blues win the 2::Will the St. Louis Blues win t,nhl,game_result,KXNHL-26-STL,0x1c36595d8a1726549acca61c5eb8c9173de87c780ee1cee660ceb5b517530ab7,Will St. Louis Blues win the 2025-26 Stanley Cup Finals?,Will the St. Louis Blues win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the St. Louis Blues win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the St. Louis Blues win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3190,sports::Will Utah Mammoth win the 2025::Will the Utah Mammoth win the ,nhl,game_result,KXNHL-26-UTA,0xfdc1041ba84bfd8f741eee0bdafce8b1887626c83afd017d18ee9b1f77008b9f,Will Utah Mammoth win the 2025-26 Stanley Cup Finals?,Will the Utah Mammoth win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Utah Mammoth win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Utah Mammoth win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3191,sports::Will Los Angeles Kings win the::Will the Los Angeles Kings win,nhl,game_result,KXNHL-26-LA,0x3b6cdd4f72cef7f29ff7e054444095564dc582266b7230be3c2b5f194d89f37d,Will Los Angeles Kings win the 2025-26 Stanley Cup Finals?,Will the Los Angeles Kings win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Los Angeles Kings win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Los Angeles Kings win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3192,sports::Will Philadelphia Flyers win t::Will the Philadelphia Flyers w,nhl,game_result,KXNHL-26-PHI,0xd66cbb60c333c2eed61717370755c18bc7e494fed90cb507cd9b49c77100951d,Will Philadelphia Flyers win the 2025-26 Stanley Cup Finals?,Will the Philadelphia Flyers win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Philadelphia Flyers win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Philadelphia Flyers win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3193,sports::Will Chicago Blackhawks win th::Will the Chicago Blackhawks wi,nhl,game_result,KXNHL-26-CHI,0x3cec1aa0f2496c59cfcd2fd1270ce798e2d7de14ea55d6fdc747cc814a4b9262,Will Chicago Blackhawks win the 2025-26 Stanley Cup Finals?,Will the Chicago Blackhawks win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Chicago Blackhawks win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Chicago Blackhawks win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3194,sports::Will New Jersey Devils win the::Will the New Jersey Devils win,nhl,game_result,KXNHL-26-NJ,0x1e03cd6255e4dec87c7c85d2267b7b4104beba48abf50e2fc15acabbf233b308,Will New Jersey Devils win the 2025-26 Stanley Cup Finals?,Will the New Jersey Devils win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the New Jersey Devils win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the New Jersey Devils win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3195,sports::Will Calgary Flames win the 20::Will the Calgary Flames win th,nhl,game_result,KXNHL-26-CGY,0x41d6f86edc88c14aa83373e72b4c26a403b159208f8973c093b928fe16d72930,Will Calgary Flames win the 2025-26 Stanley Cup Finals?,Will the Calgary Flames win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the Calgary Flames win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the Calgary Flames win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3196,sports::Will San Jose Sharks win the 2::Will the San Jose Sharks win t,nhl,game_result,KXNHL-26-SJ,0x9a3436e94742acc7049aa0ff10992dc1c6a574535c3150ea157b7631cad83e2c,Will San Jose Sharks win the 2025-26 Stanley Cup Finals?,Will the San Jose Sharks win the 2026 NHL Stanley Cup?,2028-06-30,2026-06-30,yes,"If the San Jose Sharks win the 2025-26 Stanley Cup Finals, then the market resolves to Yes.","This market will resolve to “Yes” if the San Jose Sharks win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",,,unclear,equivalent,"Stanley Cup futures: both sides resolve on the same underlying event (2026 NHL Stanley Cup winner). Poly early-resolves on mathematical elimination; Kalshi text is silent but terminal outcome agrees. Timing asymmetry is an A2 cash-flow effect, not a terminal-outcome divergence.",api;api; owner_reviewed_2026-04-23
3197,sports::Will Real Madrid win the Champ::Will Real Madrid win the 2025–,soccer,game_result,KXUCL-26-RMA,0x52a5ce595e0f0816e17e5f40dbd5967c88beb4b9f21000bfdd9a1ff26c281fdd,Will Real Madrid win the Champions League Winner?,Will Real Madrid win the 2025–26 Champions League?,2028-05-29,2026-05-31,yes,"If the Real Madrid win the Champions League Winner, then the market resolves to Yes.","This is a polymarket on whether the listed team will win the 2025–26 UEFA Champions League.

This market will resolve to ""Yes"" if the listed team is officially crowned the winner of the 2025–26 UEFA Champions League. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed team to win the tournament (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 UEFA Champions League is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from UEFA Champions League (https://www.uefa.com/uefachampionsleague/). A consensus of credible reporting may also be used.",,resolution source will be official information from UEFA Champions League (https://www,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
3198,sports::Will PSG win the Champions Lea::Will PSG win the 2025–26 Champ,soccer,game_result,KXUCL-26-PSG,0x6e9f90a6f471b52d03499a81586ca478519474eb152f1327c8c767f020d62529,Will PSG win the Champions League Winner?,Will PSG win the 2025–26 Champions League?,2028-05-29,2026-05-31,yes,"If the PSG win the Champions League Winner, then the market resolves to Yes.","This is a polymarket on whether the listed team will win the 2025–26 UEFA Champions League.

This market will resolve to ""Yes"" if the listed team is officially crowned the winner of the 2025–26 UEFA Champions League. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed team to win the tournament (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 UEFA Champions League is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from UEFA Champions League (https://www.uefa.com/uefachampionsleague/). A consensus of credible reporting may also be used.",,resolution source will be official information from UEFA Champions League (https://www,unclear,equivalent,"Season-winner futures (Serie A, Europa, Champions League, La Liga, World Series singletons, Stanley Cup singleton, PSG singleton): same structural pattern as already-approved NHL/MLB/EPL/Bundesliga futures buckets. Terminal-outcome equivalent; Poly ""Other"" cancellation clause is sub-1% tail, live-pilot caveat only, not a backtest-math divergence.",api;api; owner_reviewed_2026-04-23
